planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
TOI-1685 b,NIRSpec / BOTS,F290LP,G395H,4,12,4195,Transit,2,-27.0,27.0,1062.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,TOI-1685,-0.32,0.33,3.03,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.66913924,-4.2e-7,4.2e-7,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,b,-0.051,0.05,1.468,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.01138,-0.00034,0.00035,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.3,0.3,1.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.009,0.009,-1.515,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.02,0.02,0.45,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.01,0.01,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.46,,,2.0,<a refstr=BLUHM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..78B/abstract target=ref>Bluhm et al. 2021</a>,-53.0,53.0,3575.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.0725,0.0728,37.6153,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TOI-1685 b,NIRISS / SOSS,-,GR700XD,2,0,4098,Transit,2,-27.0,27.0,1062.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,TOI-1685,-0.32,0.33,3.03,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.66913924,-4.2e-7,4.2e-7,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,b,-0.051,0.05,1.468,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.01138,-0.00034,0.00035,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.3,0.3,1.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.009,0.009,-1.515,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.02,0.02,0.45,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.01,0.01,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.46,,,2.0,<a refstr=BLUHM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..78B/abstract target=ref>Bluhm et al. 2021</a>,-53.0,53.0,3575.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.0725,0.0728,37.6153,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TOI-1685 b,NIRSpec / BOTS,F290LP,G395H,1,12,3263,Phase Curve,2,-27.0,27.0,1062.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,TOI-1685,-0.32,0.33,3.03,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.66913924,-4.2e-7,4.2e-7,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,b,-0.051,0.05,1.468,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.01138,-0.00034,0.00035,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.3,0.3,1.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.009,0.009,-1.515,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.02,0.02,0.45,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.01,0.01,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,0.46,,,2.0,<a refstr=BLUHM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...650A..78B/abstract target=ref>Bluhm et al. 2021</a>,-53.0,53.0,3575.0,<a refstr=BURT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240514895B/abstract target=ref>Burt et al. 2024</a>,-0.0725,0.0728,37.6153,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TOI-178 b,NIRSpec / BOTS,F290LP,G395M,1,12,2319,Transit,1,-21.0,22.0,1040.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,TOI-178,-0.44,0.39,1.5,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,1.914558,-0.000018,0.000018,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,b,-0.07,0.073,1.152,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.02607,-0.00078,0.00078,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-5.3,6.1,7.1,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.034,0.032,-0.879,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.03,0.03,0.65,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.01,0.01,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.65,-0.3,0.3,1.5,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-70.0,70.0,4316.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.2061,0.2074,62.699,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.0,1.0
TOI-178 d,NIRSpec / BOTS,F290LP,G395M,1,12,2319,Transit,1,-14.0,14.0,690.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,TOI-178,-1.03,0.8,3.01,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,6.5577,-0.000016,0.000016,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,d,-0.078,0.075,2.572,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.0592,-0.0018,0.0018,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-5.3,6.1,7.1,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.034,0.032,-0.879,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.03,0.03,0.65,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.01,0.01,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.65,-0.3,0.3,1.5,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-70.0,70.0,4316.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.2061,0.2074,62.699,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.0,1.0
TOI-178 g,NIRSpec / BOTS,F290LP,G395M,1,12,2319,Transit,1,-10.0,10.0,470.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,TOI-178,-1.62,1.31,3.94,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,20.7095,-0.00011,0.00014,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,g,-0.13,0.14,2.87,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.1275,-0.0039,0.0038,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-5.3,6.1,7.1,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.034,0.032,-0.879,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.03,0.03,0.65,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.01,0.01,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,0.65,-0.3,0.3,1.5,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-70.0,70.0,4316.0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..26L/abstract target=ref>Leleu et al. 2021</a>,-0.2061,0.2074,62.699,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.0,1.0
TOI-1807 b,MIRI / LRS,-,SLITLESS,1,12,4818,Eclipse,3,-32.4667110864,32.347582782,1694.09703376,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,TOI-1807,-0.57,0.6,2.44,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.54937097,-7.2e-7,7.2e-7,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,b,-0.068,0.081,1.497,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.0122,-0.0002,0.0002,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-1.5,3.4,2.1,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.034,0.034,-0.533,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.03,0.02,0.8,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.02,0.02,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,0.75,-0.5,0.5,4.2,<a refstr=NARDIELLO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220603496N/abstract target=ref>Nardiello et al. 2022</a>,-58.0,60.0,4914.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.062,0.0622,42.5775,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TOI-1899 b,NIRSpec / BOTS,CLEAR,PRISM,1,12,4227,Transit,2,-7.0,8.0,378.0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,TOI-1899,-12.71314,12.71314,212.94503,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,29.090312,-0.000035,0.000036,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,b,-0.336,0.336,11.097,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,0.1525,-0.006,0.0065,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,-4.8,4.5,7.1,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,-0.003,0.003,-1.057,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.63,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,-0.02,0.02,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,0.61,,,2.0,<a refstr=CA_NTILDE_AS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..147C/abstract target=ref>Ca&ntildeas et al. 2020</a>,-47.0,45.0,3926.0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,-0.25,0.25,128.438,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
TOI-199 b,NIRSpec / BOTS,F290LP,G395M,1,12,5177,Transit,3,,,358.0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,TOI-199,-6.35657,6.35657,54.03083,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,104.854,-0.002,0.001,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,b,-0.056,0.056,9.079,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,0.4254,-0.002,0.002,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-0.6,1.2,0.8,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-0.003,0.005,-0.338,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-0.01,0.0,0.94,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-0.0,0.0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,0.82,-0.6,0.6,0.5,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-10.0,12.0,5255.0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230914915H/abstract target=ref>Hobson et al. 2023</a>,-0.19,0.191,102.27,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,2.0,1.0
TOI-2076 b,NIRSpec / BOTS,F290LP,G395H,1,0,5959,Transit,3,-12.4348909107,15.0371314183,687.676490765,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,TOI-2076,-8.2,8.3,16.1,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,10.355096,-0.000018,0.000018,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,b,-0.095,0.143,2.771,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.088,-0.002,0.002,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-1.9,3.6,2.7,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.037,0.037,-0.378,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.02,0.02,0.86,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.02,0.03,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,0.8,,,,"",-58.0,61.0,5192.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.0526,0.0528,41.9091,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,3.0,1.0
TOI-2076 b,NIRISS / SOSS,-,GR700XD,1,0,5959,Transit,3,-12.4348909107,15.0371314183,687.676490765,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,TOI-2076,-8.2,8.3,16.1,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,10.355096,-0.000018,0.000018,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,b,-0.095,0.143,2.771,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,0.088,-0.002,0.002,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,-1.9,3.6,2.7,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.037,0.037,-0.378,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.02,0.02,0.86,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.02,0.03,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,0.8,,,,"",-58.0,61.0,5192.0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,-0.0526,0.0528,41.9091,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,3.0,1.0
