planet_name,jwst_instrument,jwst_filter,jwst_dispersion,num_obs,eap_months,pid,type,jwst_cycle,eq-temp_errneg,eq-temp_errpos,eq-temp_kelvin,eq-temp_ref,host_name,mass_errneg,mass_errpos,mass_mearth,mass_ref,period_day,period_errneg,period_errpos,period_ref,planet_id,radius_errneg,radius_errpos,radius_rearth,radius_ref,sma_au,sma_errneg,sma_errpos,sma_ref,star-age_errneg,star-age_errpos,star-age_ga,star-age_ref,star-log10-lbol_errneg,star-log10-lbol_errpos,star-log10-lbol_lsol,star-log10-lbol_ref,star-mass_errneg,star-mass_errpos,star-mass_msol,star-mass_ref,star-radius_errneg,star-radius_errpos,star-radius_ref,star-radius_rsol,star-rotvel_errneg,star-rotvel_errpos,star-rotvel_kms,star-rotvel_ref,star-teff_errneg,star-teff_errpos,star-teff_kelvin,star-teff_ref,system-distance_errneg,system-distance_errpos,system-distance_pc,system-distance_ref,system_p-num,system_s-num
WASP-39 b,NIRSpec / BOTS,CLEAR,PRISM,1,0,1366,Transit,1,-14.0,14.0,1166.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,WASP-39,-9.535,9.535,88.989,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,4.0552842,-3.5e-6,3.5e-6,<a refstr=CARTER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs...8.1008C/abstract target=ref>Carter et al. 2024</a>,b,-0.347,0.381,14.93,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,0.0486,-0.0005,0.0005,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,-4.0,3.0,9.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.005,0.005,-0.199,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.93,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.02,0.02,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,0.92,-0.5,0.5,1.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,-50.0,50.0,5485.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,-1.731,1.76,213.982,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-39 b,MIRI / LRS,-,-,1,0,2783,Transit,1,-14.0,14.0,1166.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,WASP-39,-9.535,9.535,88.989,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,4.0552842,-3.5e-6,3.5e-6,<a refstr=CARTER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs...8.1008C/abstract target=ref>Carter et al. 2024</a>,b,-0.347,0.381,14.93,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,0.0486,-0.0005,0.0005,<a refstr=FAEDI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1102.1375F/abstract target=ref> Faedi et al. 2011 </a>,-4.0,3.0,9.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.005,0.005,-0.199,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.93,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.02,0.02,<a refstr=MACIEJEWSKI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AcA....66...55M/abstract target=ref>Maciejewski et al. 2016</a>,0.92,-0.5,0.5,1.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,-50.0,50.0,5485.0,<a refstr=MANCINI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..41M/abstract target=ref>Mancini et al. 2018</a>,-1.731,1.76,213.982,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-43 b,NIRSpec / BOTS,F290LP,G395H,1,12,1224,Phase Curve,1,-8.5,8.5,1426.7,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,WASP-43,-31.782,31.782,565.714,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.813475,-1e-6,1e-6,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,b,-1.009,0.785,10.424,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.0142,-0.0004,0.0004,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.028,0.036,-0.825,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,0.05,0.58,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-0.04,0.03,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.6,,0.4,4.0,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,,200.0,4400.0,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-0.3257,0.3281,86.7467,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-43 b,MIRI / LRS,-,-,1,0,1366,Phase Curve,1,-8.5,8.5,1426.7,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,WASP-43,-31.782,31.782,565.714,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.813475,-1e-6,1e-6,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,b,-1.009,0.785,10.424,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.0142,-0.0004,0.0004,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.028,0.036,-0.825,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,0.05,0.58,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-0.04,0.03,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,0.6,,0.4,4.0,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,,200.0,4400.0,<a refstr=HELLIER_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2823H/abstract target=ref> Hellier et al. 2011 </a>,-0.3257,0.3281,86.7467,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-52 b,NIRISS / SOSS,-,GR700XD,1,12,1201,Transit,1,-35.0,35.0,1315.0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,WASP-52,-6.36,6.36,146.2,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.7497798,-1.2e-6,1.2e-6,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,b,-0.34,0.34,14.24,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,0.0272,-0.0003,0.0003,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.2,0.3,0.4,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.005,0.005,-0.378,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.87,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,-0.02,0.02,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,0.79,-0.9,0.9,3.6,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-59.82,80.04,5008.37,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-1.323,1.343,174.818,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-52 b,NIRSpec / BOTS,CLEAR,PRISM,1,12,1224,Eclipse,1,-35.0,35.0,1315.0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,WASP-52,-6.36,6.36,146.2,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,1.7497798,-1.2e-6,1.2e-6,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,b,-0.34,0.34,14.24,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,0.0272,-0.0003,0.0003,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.2,0.3,0.4,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,-0.005,0.005,-0.378,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.03,0.03,0.87,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,-0.02,0.02,<a refstr=_OUML_ZT_UUML_RK__AMP__ERDEM_2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.2290O/abstract target=ref>&Oumlzt&uumlrk &amp Erdem 2019</a>,0.79,-0.9,0.9,3.6,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-59.82,80.04,5008.37,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-1.323,1.343,174.818,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-63 b,NIRISS / SOSS,-,GR700XD,1,12,2113,Transit,1,,,1469.90841337,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,WASP-63,-28.6047,28.6047,117.5971,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,4.37808,-6e-6,6e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-1.569,1.569,15.805,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.0574,-0.0007,0.0007,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,-1.2,1.3,8.3,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.005,0.005,0.449,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.42,0.42,1.28,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.19,0.19,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,1.86,-0.5,0.5,2.8,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-100.0,100.0,5550.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-2.008,2.034,290.684,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-69 b,MIRI / LRS,-,-,1,12,1177,Eclipse,1,-18.0,18.0,963.0,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,WASP-69,-9.5349,9.5349,92.1707,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814,-2e-6,2e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.448,0.448,12.442,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04525,-0.00053,0.00053,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.002,0.002,-0.468,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.14,0.14,0.98,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.03,0.03,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.86,-0.4,0.4,2.2,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,-50.0,50.0,4700.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.1313,0.132,49.9605,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-69 b,NIRCam / GTS,F444W,GRISM,1,12,1185,Eclipse,1,-18.0,18.0,963.0,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,WASP-69,-9.5349,9.5349,92.1707,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814,-2e-6,2e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.448,0.448,12.442,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04525,-0.00053,0.00053,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.002,0.002,-0.468,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.14,0.14,0.98,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.03,0.03,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.86,-0.4,0.4,2.2,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,-50.0,50.0,4700.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.1313,0.132,49.9605,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-69 b,NIRCam / GTS,F322W2,GRISM,1,12,1185,Eclipse,1,-18.0,18.0,963.0,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,WASP-69,-9.5349,9.5349,92.1707,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.86814,-2e-6,2e-6,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,b,-0.448,0.448,12.442,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.04525,-0.00053,0.00053,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,-7.0,7.0,7.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-0.002,0.002,-0.468,<a refstr=GAIA_COLLABORATION_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...616A...1G/abstract target=ref>Gaia DR2</a>,-0.14,0.14,0.98,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.03,0.03,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.86,-0.4,0.4,2.2,<a refstr=CASASAYAS_BARRIS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A.135C/abstract target=ref>Casasayas-Barris et al. 2017</a>,-50.0,50.0,4700.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,-0.1313,0.132,49.9605,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,1.0
WASP-77 A b,NIRSpec / BOTS,F290LP,G395H,1,12,1274,Eclipse,1,-25.0,26.0,1715.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,WASP-77 A,-20.34102,21.61233,529.81995,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,1.36002854,-6.2e-7,6.2e-7,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,b,-0.325,0.347,13.787,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.02335,-0.00043,0.00045,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-3.5,4.0,6.2,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.035,0.036,-0.129,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.06,0.07,0.9,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-0.02,0.03,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,0.91,-0.2,0.2,4.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,-72.0,72.0,5617.0,<a refstr=CORT_EACUTE_S_ZULETA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..98C/abstract target=ref>Cort&eacutes-Zuleta et al. 2020</a>,-1.182,1.209,105.166,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,1.0,2.0
